"","age","gender","split","final"
"26039",31,"W","02:14:32","05:17:50"
"26040",20,"W","02:13:24","05:17:50"
"26041",65,"M","02:07:30","05:17:50"
"26042",50,"M","02:05:16","05:17:51"
"26043",34,"M","02:06:55","05:17:51"
"26044",53,"W","02:07:46","05:17:51"
"26045",45,"W","02:13:25","05:17:51"
"26046",29,"W","02:14:08","05:17:51"
"26047",32,"M","02:12:23","05:17:51"
"26048",48,"M","02:09:57","05:17:51"
"26049",55,"M","02:19:41","05:17:52"
"26050",48,"M","02:02:13","05:17:52"
"26051",29,"W","02:17:33","05:17:52"
"26052",41,"M","02:15:58","05:17:52"
"26053",38,"W","02:15:03","05:17:52"
"26054",42,"M","02:06:00","05:17:52"
"26055",53,"W","02:23:17","05:17:52"
"26056",29,"W","02:04:34","05:17:52"
"26057",33,"M","02:11:49","05:17:52"
"26058",56,"M","02:04:43","05:17:53"
"26059",50,"M","02:09:35","05:17:53"
"26060",45,"W","02:12:29","05:17:54"
"26061",52,"W","02:08:07","05:17:54"
"26062",40,"W","02:12:46","05:17:54"
"26063",30,"W","02:11:25","05:17:54"
"26064",37,"M","02:09:22","05:17:54"
"26065",42,"M","02:14:35","05:17:55"
"26066",44,"M","02:18:01","05:17:55"
"26067",48,"M","02:11:35","05:17:55"
"26068",59,"M","02:15:10","05:17:56"
"26069",38,"W","02:17:05","05:17:56"
"26070",59,"M","02:25:01","05:17:56"
"26071",34,"W","02:11:24","05:17:56"
"26072",70,"M","02:22:28","05:17:56"
"26073",28,"M","02:03:41","05:17:56"
"26074",40,"M","02:16:20","05:17:56"
"26075",57,"M","02:13:22","05:17:58"
"26076",30,"M","02:16:51","05:17:58"
"26077",57,"M","02:01:09","05:17:58"
"26078",39,"M","02:22:30","05:17:58"
"26079",55,"M","02:06:40","05:17:59"
"26080",44,"W","02:12:47","05:17:59"
"26081",31,"W","02:14:56","05:18:00"
"26082",30,"W","02:06:47","05:18:00"
"26083",46,"M","02:21:23","05:18:00"
"26084",40,"M","02:27:12","05:18:01"
"26085",44,"M","02:18:17","05:18:01"
"26086",38,"M","02:13:14","05:18:01"
"26087",26,"W","02:21:33","05:18:02"
"26088",58,"W","02:19:43","05:18:02"
"26089",20,"W","02:05:14","05:18:02"
"26090",43,"W","02:08:19","05:18:03"
"26091",42,"W","02:11:49","05:18:03"
"26092",55,"M","02:02:14","05:18:03"
"26093",52,"M","02:11:00","05:18:04"
"26094",49,"M","02:07:21","05:18:04"
"26095",60,"M","02:14:13","05:18:04"
"26096",39,"M","02:26:48","05:18:05"
"26097",54,"M","02:07:23","05:18:05"
"26098",35,"W","02:17:24","05:18:05"
"26099",53,"M","02:03:02","05:18:05"
"26100",52,"M","02:11:20","05:18:06"
"26101",39,"M","02:12:19","05:18:06"
"26102",25,"M","02:14:53","05:18:06"
"26103",60,"M","02:07:51","05:18:07"
"26104",36,"M","02:18:48","05:18:07"
"26105",42,"W","02:12:25","05:18:07"
"26106",24,"W","01:59:30","05:18:08"
"26107",43,"M","02:11:32","05:18:08"
"26108",38,"W","02:17:15","05:18:08"
"26109",34,"M","01:59:38","05:18:09"
"26110",33,"M","02:09:33","05:18:09"
"26111",30,"W","02:12:55","05:18:10"
"26112",30,"W","02:09:26","05:18:10"
"26113",46,"M","02:18:14","05:18:11"
"26114",51,"W","02:13:00","05:18:11"
"26115",34,"W","02:19:43","05:18:11"
"26116",30,"M","02:23:12","05:18:11"
"26117",30,"M","02:03:28","05:18:12"
"26118",38,"W","02:06:16","05:18:12"
"26119",49,"M","02:13:09","05:18:13"
"26120",60,"W","02:24:20","05:18:13"
"26121",42,"W","02:09:43","05:18:13"
"26122",42,"W","02:07:30","05:18:13"
"26123",25,"M","02:14:10","05:18:13"
"26124",40,"W","02:13:11","05:18:13"
"26125",31,"W","02:22:29","05:18:14"
"26126",63,"M","02:08:33","05:18:14"
"26127",45,"M","02:13:17","05:18:14"
"26128",40,"M","02:16:15","05:18:14"
"26129",26,"W","02:14:49","05:18:14"
"26130",34,"W","02:05:07","05:18:14"
"26131",42,"M","02:03:33","05:18:14"
"26132",52,"W","02:16:43","05:18:15"
"26133",34,"W","02:19:49","05:18:16"
"26134",45,"W","02:15:17","05:18:16"
"26135",30,"W","02:23:39","05:18:17"
"26136",48,"M","02:01:49","05:18:17"
"26137",33,"M","02:18:27","05:18:17"
"26138",56,"M","02:11:16","05:18:17"
"26139",34,"M","02:19:35","05:18:17"
"26140",24,"W","02:10:51","05:18:17"
"26141",44,"M","02:14:39","05:18:17"
"26142",49,"M","02:11:58","05:18:18"
"26143",40,"W","02:10:05","05:18:18"
"26144",42,"M","02:12:33","05:18:18"
"26145",27,"W","02:07:05","05:18:18"
"26146",51,"W","02:23:17","05:18:19"
"26147",27,"M","02:13:12","05:18:19"
"26148",27,"W","01:59:29","05:18:20"
"26149",42,"M","02:08:18","05:18:20"
"26150",58,"M","02:09:15","05:18:20"
"26151",49,"M","02:18:44","05:18:21"
"26152",69,"M","02:16:04","05:18:21"
"26153",39,"M","02:17:10","05:18:21"
"26154",35,"M","02:17:25","05:18:22"
"26155",28,"W","02:27:36","05:18:22"
"26156",54,"W","02:14:03","05:18:22"
"26157",48,"M","02:16:03","05:18:22"
"26158",29,"W","02:10:52","05:18:23"
"26159",28,"W","02:16:32","05:18:23"
"26160",26,"W","02:11:33","05:18:23"
"26161",41,"M","02:10:29","05:18:23"
"26162",27,"W","02:27:29","05:18:24"
"26163",32,"W","02:12:00","05:18:24"
"26164",28,"W","02:14:13","05:18:24"
"26165",51,"M","02:17:54","05:18:25"
"26166",50,"W","02:12:30","05:18:25"
"26167",46,"M","02:17:24","05:18:26"
"26168",46,"M","02:21:08","05:18:26"
"26169",27,"W","02:11:30","05:18:26"
"26170",35,"M","02:17:39","05:18:26"
"26171",40,"M","02:03:23","05:18:27"
"26172",36,"W","02:19:39","05:18:27"
"26173",26,"W","02:17:46","05:18:27"
"26174",36,"M","02:06:40","05:18:28"
"26175",42,"M","02:13:59","05:18:28"
"26176",44,"W","02:13:40","05:18:30"
"26177",46,"M","02:14:25","05:18:30"
"26178",48,"M","02:13:21","05:18:30"
"26179",26,"W","02:16:34","05:18:31"
"26180",39,"M","02:05:15","05:18:31"
"26181",56,"M","02:15:31","05:18:32"
"26182",57,"M","01:50:32","05:18:32"
"26183",26,"W","02:19:24","05:18:32"
"26184",33,"M","02:21:02","05:18:33"
"26185",32,"M","02:15:08","05:18:33"
"26186",43,"W","02:17:08","05:18:33"
"26187",44,"W","02:18:11","05:18:33"
"26188",28,"M","02:16:32","05:18:33"
"26189",59,"M","02:29:58","05:18:33"
"26190",42,"W","02:13:38","05:18:34"
"26191",39,"M","02:16:50","05:18:34"
"26192",52,"M","02:21:23","05:18:34"
"26193",26,"M","02:10:02","05:18:34"
"26194",30,"M","02:23:00","05:18:34"
"26195",23,"W","02:04:16","05:18:34"
"26196",38,"W","02:15:01","05:18:34"
"26197",36,"W","02:10:06","05:18:35"
"26198",54,"M","02:09:33","05:18:35"
"26199",39,"M","02:17:53","05:18:35"
"26200",31,"M","02:14:01","05:18:35"
"26201",53,"M","02:03:08","05:18:36"
"26202",29,"W","02:10:13","05:18:36"
"26203",39,"W","02:13:51","05:18:36"
"26204",31,"M","02:19:16","05:18:36"
"26205",51,"W","02:11:13","05:18:36"
"26206",28,"W","02:01:16","05:18:37"
"26207",33,"M","01:58:45","05:18:37"
"26208",63,"W","02:29:17","05:18:37"
"26209",52,"M","02:16:41","05:18:37"
"26210",49,"M","02:07:59","05:18:37"
"26211",55,"M","02:06:36","05:18:38"
"26212",28,"W","02:19:22","05:18:38"
"26213",56,"M","02:09:39","05:18:38"
"26214",41,"M","02:16:19","05:18:38"
"26215",35,"W","02:19:14","05:18:38"
"26216",42,"M","02:04:58","05:18:39"
"26217",36,"W","02:09:45","05:18:39"
"26218",66,"W","02:17:34","05:18:39"
"26219",25,"M","02:09:48","05:18:40"
"26220",35,"W","02:12:25","05:18:40"
"26221",39,"W","02:15:43","05:18:41"
"26222",51,"M","02:15:29","05:18:41"
"26223",61,"M","02:10:11","05:18:42"
"26224",47,"M","02:07:21","05:18:42"
"26225",56,"W","02:24:19","05:18:42"
"26226",30,"W","02:14:56","05:18:42"
"26227",45,"W","02:18:29","05:18:43"
"26228",34,"W","02:28:14","05:18:43"
"26229",39,"W","02:14:35","05:18:43"
"26230",50,"M","02:19:54","05:18:43"
"26231",27,"W","02:16:07","05:18:44"
"26232",18,"W","02:20:52","05:18:44"
"26233",47,"M","02:12:40","05:18:44"
"26234",23,"M","01:57:16","05:18:45"
"26235",30,"W","02:18:06","05:18:45"
"26236",25,"M","02:14:00","05:18:45"
"26237",33,"W","02:18:47","05:18:46"
"26238",33,"M","02:24:28","05:18:46"
"26239",51,"W","02:19:00","05:18:46"
"26240",45,"M","01:58:06","05:18:47"
"26241",60,"M","02:03:21","05:18:47"
"26242",35,"M","02:10:42","05:18:47"
"26243",51,"W","02:24:21","05:18:47"
"26244",59,"M","02:09:16","05:18:47"
"26245",41,"M","02:04:35","05:18:48"
"26246",48,"W","02:11:10","05:18:48"
"26247",32,"M","02:21:55","05:18:49"
"26248",54,"M","02:01:44","05:18:49"
"26249",58,"M","02:22:19","05:18:49"
"26250",53,"M","02:07:11","05:18:49"
"26251",31,"W","02:18:26","05:18:50"
"26252",37,"M","02:07:00","05:18:50"
"26253",44,"M","02:02:16","05:18:50"
"26254",40,"W","02:20:36","05:18:50"
"26255",48,"W","02:15:34","05:18:50"
"26256",51,"M","01:58:34","05:18:51"
"26257",53,"M","02:08:14","05:18:52"
"26258",55,"W","02:20:16","05:18:52"
"26259",33,"M","02:09:28","05:18:52"
"26260",30,"W","02:16:13","05:18:53"
"26261",45,"W","02:07:02","05:18:53"
"26262",42,"M","02:13:12","05:18:53"
"26263",58,"W","02:18:27","05:18:54"
"26264",34,"W","02:24:59","05:18:54"
"26265",48,"M","02:02:30","05:18:54"
"26266",35,"M","02:24:24","05:18:54"
"26267",54,"M","02:13:21","05:18:55"
"26268",46,"M","02:11:39","05:18:55"
"26269",48,"W","02:24:41","05:18:55"
"26270",47,"W","02:28:51","05:18:56"
"26271",45,"W","02:21:02","05:18:56"
"26272",44,"W","02:14:04","05:18:56"
"26273",28,"W","02:11:09","05:18:56"
"26274",58,"M","02:12:44","05:18:56"
"26275",19,"M","02:09:06","05:18:56"
"26276",41,"M","02:18:53","05:18:56"
"26277",41,"W","02:17:51","05:18:56"
"26278",35,"M","02:02:10","05:18:57"
"26279",27,"W","02:22:36","05:18:58"
"26280",53,"M","02:19:51","05:18:58"
"26281",25,"W","02:19:00","05:18:58"
"26282",48,"M","02:13:55","05:18:58"
"26283",40,"M","02:08:51","05:18:59"
"26284",23,"M","02:21:41","05:18:59"
"26285",27,"W","02:06:37","05:18:59"
"26286",34,"W","02:18:11","05:18:59"
"26287",40,"W","02:16:11","05:18:59"
"26288",50,"M","02:14:57","05:18:59"
"26289",40,"W","02:14:06","05:18:59"
"26290",41,"M","02:10:36","05:19:00"
"26291",50,"M","02:16:52","05:19:00"
"26292",40,"M","02:16:20","05:19:00"
"26293",62,"M","02:15:42","05:19:00"
"26294",33,"W","02:20:17","05:19:01"
"26295",51,"M","02:06:50","05:19:01"
"26296",34,"M","02:12:21","05:19:01"
"26297",26,"M","02:12:25","05:19:02"
"26298",24,"M","01:54:59","05:19:02"
"26299",45,"M","02:13:52","05:19:02"
"26300",48,"W","02:13:03","05:19:02"
"26301",29,"W","02:17:09","05:19:03"
"26302",60,"W","02:11:15","05:19:03"
"26303",56,"M","02:09:12","05:19:04"
"26304",24,"W","02:21:18","05:19:05"
"26305",51,"M","02:10:03","05:19:05"
"26306",47,"W","02:06:33","05:19:05"
"26307",38,"M","02:07:09","05:19:05"
"26308",29,"W","02:17:41","05:19:05"
"26309",30,"W","02:23:02","05:19:06"
"26310",26,"W","02:10:43","05:19:06"
"26311",50,"M","02:12:17","05:19:06"
"26312",42,"M","02:19:24","05:19:06"
"26313",37,"M","02:16:09","05:19:07"
"26314",47,"M","02:12:01","05:19:07"
"26315",38,"M","02:12:16","05:19:07"
"26316",49,"M","02:01:26","05:19:07"
"26317",39,"W","02:07:20","05:19:07"
"26318",27,"W","02:17:55","05:19:07"
"26319",52,"M","02:12:28","05:19:07"
"26320",65,"M","02:13:10","05:19:07"
"26321",29,"W","02:19:29","05:19:08"
"26322",54,"M","02:08:58","05:19:08"
"26323",48,"M","02:20:39","05:19:08"
"26324",43,"M","02:10:44","05:19:09"
"26325",38,"M","02:10:31","05:19:09"
"26326",59,"M","02:05:27","05:19:10"
"26327",35,"M","02:10:39","05:19:10"
"26328",39,"W","02:04:23","05:19:10"
"26329",51,"W","02:16:19","05:19:10"
"26330",55,"M","02:25:08","05:19:11"
"26331",47,"W","02:08:35","05:19:11"
"26332",45,"M","01:59:01","05:19:11"
"26333",37,"M","02:09:44","05:19:11"
"26334",51,"M","02:24:47","05:19:12"
"26335",31,"W","02:07:08","05:19:12"
"26336",39,"W","02:16:01","05:19:12"
"26337",43,"M","02:16:32","05:19:12"
"26338",44,"M","02:12:53","05:19:12"
"26339",56,"M","02:12:14","05:19:12"
"26340",30,"M","02:06:49","05:19:12"
"26341",56,"M","02:04:18","05:19:13"
"26342",53,"M","02:07:38","05:19:13"
"26343",50,"W","02:13:18","05:19:14"
"26344",38,"M","02:11:16","05:19:14"
"26345",49,"W","02:12:00","05:19:14"
"26346",42,"W","02:19:32","05:19:14"
"26347",26,"W","02:12:45","05:19:15"
"26348",24,"W","02:16:23","05:19:15"
"26349",26,"W","02:14:26","05:19:15"
"26350",43,"M","02:16:06","05:19:15"
"26351",48,"W","02:15:33","05:19:16"
"26352",26,"W","02:16:43","05:19:16"
"26353",55,"M","02:11:33","05:19:16"
"26354",41,"M","02:03:57","05:19:16"
"26355",44,"W","02:16:48","05:19:16"
"26356",34,"W","02:12:02","05:19:16"
"26357",27,"W","02:06:03","05:19:17"
"26358",20,"W","02:14:04","05:19:18"
"26359",48,"M","02:10:23","05:19:18"
"26360",27,"W","02:14:46","05:19:18"
"26361",25,"M","02:05:00","05:19:19"
"26362",41,"W","02:14:22","05:19:19"
"26363",60,"W","02:29:10","05:19:19"
"26364",43,"M","02:04:10","05:19:19"
"26365",43,"W","02:17:24","05:19:20"
"26366",37,"W","02:18:42","05:19:20"
"26367",34,"M","02:10:09","05:19:21"
"26368",48,"W","02:18:13","05:19:22"
"26369",33,"M","02:05:59","05:19:22"
"26370",25,"W","02:09:24","05:19:23"
"26371",33,"W","02:12:30","05:19:23"
"26372",26,"W","02:17:55","05:19:24"
"26373",57,"W","02:09:40","05:19:24"
"26374",41,"M","02:17:24","05:19:24"
"26375",43,"M","01:51:29","05:19:24"
"26376",60,"W","02:18:00","05:19:24"
"26377",28,"M","02:05:24","05:19:25"
"26378",32,"M","02:15:16","05:19:25"
"26379",42,"W","02:08:29","05:19:25"
"26380",18,"M","02:16:59","05:19:27"
"26381",45,"M","02:07:02","05:19:28"
"26382",23,"M","02:07:50","05:19:28"
"26383",43,"M","02:26:45","05:19:28"
"26384",40,"W","02:12:45","05:19:29"
"26385",42,"W","02:18:18","05:19:29"
"26386",45,"W","02:15:00","05:19:30"
"26387",46,"W","02:09:49","05:19:30"
"26388",53,"M","02:13:49","05:19:30"
"26389",38,"M","01:57:35","05:19:30"
"26390",51,"M","01:57:15","05:19:30"
"26391",45,"W","01:58:48","05:19:30"
"26392",42,"W","02:15:19","05:19:31"
"26393",35,"W","02:22:36","05:19:31"
"26394",34,"W","02:16:05","05:19:31"
"26395",42,"M","02:05:10","05:19:31"
"26396",44,"W","02:18:06","05:19:32"
"26397",42,"M","02:20:44","05:19:32"
"26398",33,"W","02:12:13","05:19:33"
"26399",39,"W","02:14:41","05:19:33"
"26400",40,"M","02:15:05","05:19:33"
"26401",43,"W","02:11:23","05:19:33"
"26402",33,"W","02:30:04","05:19:33"
"26403",40,"W","02:15:03","05:19:34"
"26404",31,"M","02:15:45","05:19:35"
"26405",29,"W","02:14:00","05:19:35"
"26406",44,"M","02:08:59","05:19:35"
"26407",33,"M","02:11:49","05:19:35"
"26408",46,"W","02:09:09","05:19:35"
"26409",35,"M","02:04:51","05:19:35"
"26410",39,"M","02:12:21","05:19:36"
"26411",50,"W","02:22:05","05:19:36"
"26412",58,"M","02:09:31","05:19:36"
"26413",26,"W","02:09:24","05:19:36"
"26414",32,"W","02:07:29","05:19:37"
"26415",50,"M","02:05:44","05:19:37"
"26416",35,"M","02:12:55","05:19:37"
"26417",39,"W","02:14:21","05:19:38"
"26418",44,"W","02:07:00","05:19:38"
"26419",48,"M","02:03:08","05:19:38"
"26420",37,"M","02:13:45","05:19:38"
"26421",42,"W","02:03:58","05:19:39"
"26422",40,"M","02:20:09","05:19:39"
"26423",28,"W","02:07:07","05:19:39"
"26424",33,"M","02:17:32","05:19:40"
"26425",48,"W","02:09:02","05:19:40"
"26426",37,"W","02:16:46","05:19:40"
"26427",64,"W","02:12:50","05:19:41"
"26428",25,"W","02:11:03","05:19:42"
"26429",35,"W","02:11:20","05:19:42"
"26430",46,"M","02:11:18","05:19:42"
"26431",51,"M","02:25:47","05:19:42"
"26432",40,"M","02:25:46","05:19:42"
"26433",29,"W","02:15:51","05:19:43"
"26434",52,"W","02:00:32","05:19:43"
"26435",49,"M","02:04:44","05:19:43"
"26436",37,"M","02:06:44","05:19:43"
"26437",33,"W","02:08:09","05:19:43"
"26438",53,"M","02:08:55","05:19:44"
"26439",51,"M","02:15:45","05:19:44"
"26440",27,"M","02:13:48","05:19:45"
"26441",40,"M","02:10:12","05:19:46"
"26442",42,"M","01:59:49","05:19:46"
"26443",31,"M","02:13:13","05:19:46"
"26444",29,"W","02:11:11","05:19:46"
"26445",38,"W","02:16:44","05:19:47"
"26446",57,"W","02:26:15","05:19:48"
"26447",37,"W","02:16:09","05:19:48"
"26448",49,"M","02:17:24","05:19:49"
"26449",52,"M","02:12:50","05:19:49"
"26450",18,"W","02:13:44","05:19:49"
"26451",53,"W","02:15:42","05:19:50"
"26452",65,"M","02:08:50","05:19:50"
"26453",47,"W","02:13:05","05:19:51"
"26454",34,"M","02:10:24","05:19:51"
"26455",25,"M","02:09:55","05:19:52"
"26456",43,"M","02:08:21","05:19:52"
"26457",54,"M","02:22:55","05:19:52"
"26458",36,"W","02:16:38","05:19:53"
"26459",41,"W","02:18:33","05:19:53"
"26460",36,"M","02:07:33","05:19:54"
"26461",52,"M","02:10:42","05:19:54"
"26462",46,"M","02:12:57","05:19:55"
"26463",37,"M","02:08:06","05:19:55"
"26464",40,"W","02:15:08","05:19:55"
"26465",35,"M","02:25:22","05:19:55"
"26466",37,"M","02:20:30","05:19:55"
"26467",26,"W","02:13:13","05:19:55"
"26468",36,"M","02:06:25","05:19:56"
"26469",48,"M","02:00:51","05:19:56"
"26470",43,"M","02:03:46","05:19:56"
"26471",49,"W","02:19:37","05:19:56"
"26472",45,"M","01:59:01","05:19:56"
"26473",37,"M","02:11:42","05:19:57"
"26474",29,"M","02:03:25","05:19:57"
"26475",28,"W","02:08:39","05:19:57"
"26476",48,"W","02:20:16","05:19:57"
"26477",35,"M","02:16:09","05:19:57"
"26478",33,"M","02:19:41","05:19:58"
"26479",40,"W","02:04:18","05:19:58"
"26480",43,"M","02:06:57","05:19:58"
"26481",37,"W","02:09:24","05:19:58"
"26482",50,"M","02:10:14","05:19:58"
"26483",54,"W","02:16:34","05:19:59"
"26484",41,"W","02:07:41","05:19:59"
"26485",24,"M","02:07:06","05:20:01"
"26486",50,"M","02:24:59","05:20:01"
"26487",31,"W","02:16:40","05:20:01"
"26488",50,"M","02:15:51","05:20:01"
"26489",39,"W","02:07:03","05:20:02"
"26490",44,"W","02:15:00","05:20:02"
"26491",38,"W","02:12:40","05:20:02"
"26492",45,"W","02:15:30","05:20:02"
"26493",34,"M","02:18:46","05:20:03"
"26494",38,"M","02:11:25","05:20:03"
"26495",41,"W","02:17:14","05:20:03"
"26496",44,"W","02:14:34","05:20:03"
"26497",49,"M","02:16:03","05:20:03"
"26498",51,"M","02:10:34","05:20:03"
"26499",39,"M","02:11:38","05:20:04"
"26500",44,"W","02:27:42","05:20:04"
"26501",27,"W","02:20:14","05:20:05"
"26502",46,"W","02:12:46","05:20:05"
"26503",31,"W","02:14:58","05:20:05"
"26504",28,"M","02:04:53","05:20:06"
"26505",24,"W","02:17:56","05:20:06"
"26506",29,"W","02:11:33","05:20:06"
"26507",30,"W","02:12:29","05:20:06"
"26508",44,"W","02:22:42","05:20:07"
"26509",37,"M","02:07:34","05:20:07"
"26510",26,"W","02:11:10","05:20:07"
"26511",33,"W","02:07:13","05:20:07"
"26512",47,"W","02:12:10","05:20:08"
"26513",42,"M","02:12:47","05:20:08"
"26514",30,"W","02:12:59","05:20:08"
"26515",30,"M","02:09:16","05:20:08"
"26516",34,"M","02:04:37","05:20:08"
"26517",36,"W","02:13:52","05:20:08"
"26518",37,"W","02:10:51","05:20:08"
"26519",46,"M","02:15:27","05:20:09"
"26520",42,"M","02:02:29","05:20:10"
"26521",50,"W","02:11:09","05:20:10"
"26522",27,"M","02:17:19","05:20:10"
"26523",30,"M","02:21:50","05:20:10"
"26524",38,"M","02:20:15","05:20:11"
"26525",57,"W","02:09:44","05:20:11"
"26526",35,"W","02:20:34","05:20:11"
"26527",53,"M","02:08:16","05:20:12"
"26528",38,"W","02:15:22","05:20:13"
"26529",36,"M","02:12:05","05:20:13"
"26530",47,"M","02:10:11","05:20:14"
"26531",52,"W","02:16:56","05:20:14"
"26532",35,"W","02:10:31","05:20:14"
"26533",28,"W","02:18:26","05:20:14"
"26534",47,"M","02:02:02","05:20:15"
"26535",49,"W","02:02:36","05:20:15"
"26536",68,"M","02:23:13","05:20:15"
"26537",26,"W","02:15:33","05:20:16"
"26538",51,"M","02:06:38","05:20:16"
"26539",35,"M","02:14:20","05:20:16"
"26540",41,"M","02:07:52","05:20:16"
"26541",41,"W","02:07:24","05:20:16"
"26542",41,"W","02:14:38","05:20:17"
"26543",39,"M","02:15:55","05:20:17"
"26544",41,"M","02:15:16","05:20:17"
"26545",34,"W","02:20:25","05:20:17"
"26546",34,"W","02:14:41","05:20:18"
"26547",46,"W","02:16:08","05:20:18"
"26548",27,"W","02:14:15","05:20:20"
"26549",38,"M","02:16:06","05:20:20"
"26550",38,"W","02:09:32","05:20:20"
"26551",46,"M","02:20:56","05:20:20"
"26552",50,"W","02:31:24","05:20:23"
"26553",27,"W","02:17:14","05:20:23"
"26554",34,"M","02:14:11","05:20:23"
"26555",50,"W","02:14:02","05:20:24"
"26556",21,"M","02:09:12","05:20:24"
"26557",46,"W","02:12:32","05:20:24"
"26558",43,"W","02:14:58","05:20:25"
"26559",24,"W","02:22:03","05:20:25"
"26560",36,"W","02:18:34","05:20:25"
"26561",50,"M","02:12:07","05:20:25"
"26562",40,"W","02:17:28","05:20:26"
"26563",64,"M","02:13:00","05:20:26"
"26564",48,"W","02:13:09","05:20:26"
"26565",41,"W","02:10:02","05:20:26"
"26566",40,"M","02:05:51","05:20:26"
"26567",38,"M","02:15:14","05:20:27"
"26568",51,"M","02:11:18","05:20:27"
"26569",62,"M","02:29:20","05:20:28"
"26570",41,"M","02:11:18","05:20:28"
"26571",52,"M","02:05:00","05:20:29"
"26572",35,"M","02:13:08","05:20:29"
"26573",29,"M","02:07:08","05:20:29"
"26574",26,"W","02:10:26","05:20:30"
"26575",37,"M","02:13:50","05:20:30"
"26576",47,"M","02:23:50","05:20:30"
"26577",41,"M","02:04:25","05:20:30"
"26578",29,"M","02:07:05","05:20:30"
"26579",45,"W","02:17:32","05:20:30"
"26580",40,"W","02:09:09","05:20:30"
"26581",31,"W","02:20:53","05:20:31"
"26582",34,"W","02:15:31","05:20:31"
"26583",44,"M","02:19:54","05:20:31"
"26584",44,"M","02:08:56","05:20:32"
"26585",56,"M","02:21:28","05:20:32"
"26586",32,"M","02:14:40","05:20:32"
"26587",25,"W","02:14:43","05:20:34"
"26588",29,"W","02:16:29","05:20:34"
"26589",44,"M","02:07:25","05:20:34"
"26590",41,"W","02:05:18","05:20:34"
"26591",43,"M","02:21:17","05:20:34"
"26592",23,"M","02:12:09","05:20:35"
"26593",45,"W","02:18:08","05:20:35"
"26594",52,"W","02:14:22","05:20:35"
"26595",38,"W","02:10:19","05:20:35"
"26596",58,"M","02:08:20","05:20:35"
"26597",27,"M","02:10:19","05:20:35"
"26598",28,"M","02:14:37","05:20:35"
"26599",30,"W","02:16:35","05:20:36"
"26600",43,"M","02:06:43","05:20:36"
"26601",24,"W","02:14:56","05:20:37"
"26602",36,"M","02:22:33","05:20:37"
"26603",31,"W","02:23:05","05:20:37"
"26604",39,"M","02:15:11","05:20:37"
"26605",44,"M","02:15:10","05:20:37"
"26606",47,"W","02:29:18","05:20:38"
"26607",52,"M","02:06:37","05:20:38"
"26608",29,"W","02:10:54","05:20:38"
"26609",53,"M","02:08:50","05:20:38"
"26610",38,"W","02:17:34","05:20:39"
"26611",31,"W","02:24:59","05:20:39"
"26612",41,"M","02:03:38","05:20:39"
"26613",43,"M","02:12:33","05:20:39"
"26614",45,"W","02:17:20","05:20:39"
"26615",39,"W","02:18:32","05:20:40"
"26616",36,"W","02:09:25","05:20:40"
"26617",49,"W","02:15:39","05:20:40"
"26618",40,"M","02:09:28","05:20:41"
"26619",41,"W","02:05:01","05:20:42"
"26620",54,"W","02:10:05","05:20:42"
